,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object3.position[0],point.objects.object3.position[1],point.params.BOX_X,point.params.BOX_Y,point.params.EGO_DEST_X,point.params.EGO_SPAWN_X,point.params.FETCH_SPAWN_Y,rho,rho_0,rho_1,rho_2
0,-0.01764242420618939,-4.8,0.0,0.13737777843274873,-5.422945583743005,0.65005,-3.7,-4.401224551007609,0.0,0.13737777843274873,-5.422945583743005,0.16974653942379742,1.0,-0.05930955770502028,1.0
1,-0.01764242420618939,-4.8,0.0,0.13737777843274873,-5.422945583743005,0.65005,-3.7,-4.401224551007609,0.0,0.13737777843274873,-5.422945583743005,1.0,-0.7986867621723893,1.0,-0.16400808254314697
2,0.018561080195177326,-4.8,0.0,0.128556018866777,-5.3279390440640295,0.65005,-3.7,-4.185029062206251,0.0,0.128556018866777,-5.3279390440640295,-0.025806351751599677,1.0,-0.0749358561153525,1.0
3,0.018561080195177326,-4.8,0.0,0.128556018866777,-5.3279390440640295,0.65005,-3.7,-4.185029062206251,0.0,0.128556018866777,-5.3279390440640295,1.0,-0.7796680373387062,1.0,-0.17824140576910114
4,-0.45658684680783557,-4.8,0.0,0.3256265029023424,-5.562084348749131,0.65005,-3.7,-2.736524805626348,0.0,0.3256265029023424,-5.562084348749131,-0.051341785380411176,1.0,0.09880635940686466,1.0
5,-0.45658684680783557,-4.8,0.0,0.3256265029023424,-5.562084348749131,0.65005,-3.7,-2.736524805626348,0.0,0.3256265029023424,-5.562084348749131,1.0,-0.36876063366230516,1.0,-0.308182100584731
6,-0.39891371407284215,-4.8,0.0,0.3355683240585532,-5.604406974929501,0.65005,-3.7,-2.8118737728513183,0.0,0.3355683240585532,-5.604406974929501,-0.059385587875898205,1.0,0.14666478433411273,1.0
7,-0.39891371407284215,-4.8,0.0,0.3355683240585532,-5.604406974929501,0.65005,-3.7,-2.8118737728513183,0.0,0.3355683240585532,-5.604406974929501,1.0,-0.40245538733780406,1.0,-0.3294510597305536
8,0.31302249972513585,-4.8,0.0,0.3730239459576493,-5.256765953350324,0.65005,-3.7,-3.343293714737146,0.0,0.3730239459576493,-5.256765953350324,-0.11827801850020658,1.0,-0.044490524035358914,1.0
9,0.31302249972513585,-4.8,0.0,0.3730239459576493,-5.256765953350324,0.65005,-3.7,-3.343293714737146,0.0,0.3730239459576493,-5.256765953350324,1.0,0.0,1.0,-0.18837949636790408
10,-0.19460992225053925,-4.8,0.0,0.4189578256254343,-5.543145821663868,0.65005,-3.7,-3.786445809147147,0.0,0.4189578256254343,-5.543145821663868,-0.13019017250918874,1.0,0.04487981919616141,1.0
11,-0.19460992225053925,-4.8,0.0,0.4189578256254343,-5.543145821663868,0.65005,-3.7,-3.786445809147147,0.0,0.4189578256254343,-5.543145821663868,1.0,-0.7383759277908362,1.0,-0.2612152934296325
12,0.22598837511749947,-4.8,0.0,0.23603047796798513,-5.206434414302908,0.65005,-3.7,-4.928699842776858,0.0,0.23603047796798513,-5.206434414302908,-0.5416153791425136,1.0,-0.057021765204456815,1.0
13,0.22598837511749947,-4.8,0.0,0.23603047796798513,-5.206434414302908,0.65005,-3.7,-4.928699842776858,0.0,0.23603047796798513,-5.206434414302908,1.0,-0.3622227785320352,1.0,-0.18896501709135421
14,-0.25658684680783556,-4.8,0.0,0.20562650290234236,-5.202084348749132,0.65005,-3.7,-3.736524805626348,0.0,0.20562650290234236,-5.202084348749132,-0.26027138346902745,1.0,0.09196218157880698,1.0
15,-0.25658684680783556,-4.8,0.0,0.20562650290234236,-5.202084348749132,0.65005,-3.7,-3.736524805626348,0.0,0.20562650290234236,-5.202084348749132,1.0,-0.7628255138708594,1.0,-0.2919502914378181
16,0.32852006288925684,-4.8,0.0,0.29678279284854603,-5.727724401072296,0.65005,-3.7,-4.5330793502667905,0.0,0.29678279284854603,-5.727724401072296,-0.09905016827995533,1.0,-0.042943276985625,1.0
17,0.32852006288925684,-4.8,0.0,0.29678279284854603,-5.727724401072296,0.65005,-3.7,-4.5330793502667905,0.0,0.29678279284854603,-5.727724401072296,1.0,-0.7144686233809803,1.0,-0.1888666673132235
18,0.113022499725136,-4.8,0.0,0.3730239459576493,-5.496765953350324,0.65005,-3.7,-3.843293714737146,0.0,0.3730239459576493,-5.496765953350324,-0.07885049809470651,1.0,-0.018571188259666527,1.0
19,0.113022499725136,-4.8,0.0,0.3730239459576493,-5.496765953350324,0.65005,-3.7,-3.843293714737146,0.0,0.3730239459576493,-5.496765953350324,1.0,-0.36312681777495526,1.0,-0.30714080382943293
20,0.113022499725136,-4.8,0.0,0.2530239459576493,-5.736765953350323,0.65005,-3.7,-3.343293714737146,0.0,0.2530239459576493,-5.736765953350323,-0.07847838926936512,1.0,-0.07356129669927577,1.0
21,0.113022499725136,-4.8,0.0,0.2530239459576493,-5.736765953350323,0.65005,-3.7,-3.343293714737146,0.0,0.2530239459576493,-5.736765953350323,1.0,-0.02076479362804562,1.0,-0.18630506550836384
22,0.005390077749460764,-4.8,0.0,0.4189578256254343,-5.663145821663867,0.65005,-3.7,-3.786445809147147,0.0,0.4189578256254343,-5.663145821663867,-0.1523180004563186,1.0,-0.07262053507857535,1.0
23,0.005390077749460764,-4.8,0.0,0.4189578256254343,-5.663145821663867,0.65005,-3.7,-3.786445809147147,0.0,0.4189578256254343,-5.663145821663867,1.0,-0.4468887570861396,1.0,-0.18602123093985456
24,0.36268251410514163,-4.8,0.0,0.2716170233248382,-5.748746994195315,0.65005,-3.7,-3.391467117019589,0.0,0.2716170233248382,-5.748746994195315,-0.09848787734253067,1.0,-0.03865382497217584,1.0
25,0.36268251410514163,-4.8,0.0,0.2716170233248382,-5.748746994195315,0.65005,-3.7,-3.391467117019589,0.0,0.2716170233248382,-5.748746994195315,1.0,-0.7839995236042212,1.0,-0.182579280248788
