,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object3.position[0],point.objects.object3.position[1],point.params.BOX_X,point.params.BOX_Y,point.params.EGO_DEST_X,point.params.EGO_SPAWN_X,point.params.FETCH_SPAWN_Y,rho,rho_0,rho_1,rho_2
0,-0.14138205125147596,-4.8,0.0,0.2767817816705871,-5.441097760576006,0.65005,-3.7,-4.66846910347457,0.0,0.2767817816705871,-5.441097760576006,-0.03805204725993083,1.0,0.007520640792962274,1.0
1,-0.14138205125147596,-4.8,0.0,0.2767817816705871,-5.441097760576006,0.65005,-3.7,-4.66846910347457,0.0,0.2767817816705871,-5.441097760576006,1.0,-0.10600980176862418,1.0,-0.2730590869080647
2,-0.19891371407284214,-4.8,0.0,0.2755683240585532,-5.484406974929501,0.65005,-3.7,-4.811873772851318,0.0,0.2755683240585532,-5.484406974929501,-0.024109139516256095,1.0,0.04725271803323128,1.0
3,-0.19891371407284214,-4.8,0.0,0.2755683240585532,-5.484406974929501,0.65005,-3.7,-4.811873772851318,0.0,0.2755683240585532,-5.484406974929501,1.0,0.0,1.0,-0.2825225022139453
4,-0.19891371407284214,-4.8,0.0,0.2755683240585532,-5.484406974929501,0.65005,-3.7,-4.811873772851318,0.0,0.2755683240585532,-5.484406974929501,-0.024109139516256095,1.0,0.04725271803323128,1.0
5,-0.19891371407284214,-4.8,0.0,0.2755683240585532,-5.484406974929501,0.65005,-3.7,-4.811873772851318,0.0,0.2755683240585532,-5.484406974929501,1.0,0.0,1.0,-0.2825225022139453
6,0.113022499725136,-4.8,0.0,0.3130239459576493,-5.376765953350324,0.65005,-3.7,-3.343293714737146,0.0,0.3130239459576493,-5.376765953350324,-0.07708132542675722,1.0,-0.07356129669927577,1.0
7,0.113022499725136,-4.8,0.0,0.3130239459576493,-5.376765953350324,0.65005,-3.7,-3.343293714737146,0.0,0.3130239459576493,-5.376765953350324,1.0,-0.02076479362804562,1.0,-0.190816057740735
8,-0.01457832365885875,-4.8,0.0,0.1884270891680664,-5.230190607424666,0.65005,-3.7,-4.0086847864547135,0.0,0.1884270891680664,-5.230190607424666,-0.19627023067867916,1.0,-0.04431307476036689,1.0
9,-0.01457832365885875,-4.8,0.0,0.1884270891680664,-5.230190607424666,0.65005,-3.7,-4.0086847864547135,0.0,0.1884270891680664,-5.230190607424666,1.0,-0.6134840201781042,1.0,-0.19408520463115142
10,-0.45658684680783557,-4.8,0.0,0.14562650290234236,-5.562084348749131,0.65005,-3.7,-2.736524805626348,0.0,0.14562650290234236,-5.562084348749131,0.16886536857772627,1.0,0.09941148979341352,1.0
11,-0.45658684680783557,-4.8,0.0,0.14562650290234236,-5.562084348749131,0.65005,-3.7,-2.736524805626348,0.0,0.14562650290234236,-5.562084348749131,1.0,-0.36876063366230516,1.0,-0.24077832885623413
12,0.0010862859271578706,-4.8,0.0,0.2155683240585532,-5.7244069749295,0.65005,-3.7,-4.311873772851318,0.0,0.2155683240585532,-5.7244069749295,-0.05209636368930787,1.0,-0.07109077992638169,1.0
13,0.0010862859271578706,-4.8,0.0,0.2155683240585532,-5.7244069749295,0.65005,-3.7,-4.311873772851318,0.0,0.2155683240585532,-5.7244069749295,1.0,-0.819701364291211,1.0,-0.1874566081227762
14,-0.45658684680783557,-4.8,0.0,0.3256265029023424,-5.562084348749131,0.65005,-3.7,-2.736524805626348,0.0,0.3256265029023424,-5.562084348749131,-0.051341785380411176,1.0,0.09880635940686466,1.0
15,-0.45658684680783557,-4.8,0.0,0.3256265029023424,-5.562084348749131,0.65005,-3.7,-2.736524805626348,0.0,0.3256265029023424,-5.562084348749131,1.0,-0.36876063366230516,1.0,-0.27707796321661465
16,0.31302249972513585,-4.8,0.0,0.19302394595764932,-5.256765953350324,0.65005,-3.7,-3.343293714737146,0.0,0.19302394595764932,-5.256765953350324,-0.09656596665138417,1.0,-0.045714692711710414,1.0
17,0.31302249972513585,-4.8,0.0,0.19302394595764932,-5.256765953350324,0.65005,-3.7,-3.343293714737146,0.0,0.19302394595764932,-5.256765953350324,1.0,-0.02076479362804562,1.0,-0.1869199766298647
18,0.005390077749460764,-4.8,0.0,0.4189578256254343,-5.783145821663867,0.65005,-3.7,-3.786445809147147,0.0,0.4189578256254343,-5.783145821663867,-0.21257071004458605,1.0,-0.07262053507857535,1.0
19,0.005390077749460764,-4.8,0.0,0.4189578256254343,-5.783145821663867,0.65005,-3.7,-3.786445809147147,0.0,0.4189578256254343,-5.783145821663867,1.0,-0.4468887570861396,1.0,-0.18602123093985456
20,0.12852006288925666,-4.8,0.0,0.23678279284854606,-5.367724401072296,0.65005,-3.7,-4.0330793502667905,0.0,0.23678279284854606,-5.367724401072296,-0.035909984885613755,1.0,-0.05913306676386493,1.0
21,0.12852006288925666,-4.8,0.0,0.23678279284854606,-5.367724401072296,0.65005,-3.7,-4.0330793502667905,0.0,0.23678279284854606,-5.367724401072296,1.0,-0.8162057013345493,1.0,-0.15784479889254927
22,0.16268251410514156,-4.8,0.0,0.15161702332483823,-5.268746994195316,0.65005,-3.7,-4.391467117019589,0.0,0.15161702332483823,-5.268746994195316,-0.4603682212835818,1.0,-0.021864285266397443,1.0
23,0.16268251410514156,-4.8,0.0,0.15161702332483823,-5.268746994195316,0.65005,-3.7,-4.391467117019589,0.0,0.15161702332483823,-5.268746994195316,1.0,-0.5352590485799741,1.0,-0.17733144651903404
24,0.1434131531921644,-4.8,0.0,0.3856265029023423,-5.322084348749131,0.65005,-3.7,-3.736524805626348,0.0,0.3856265029023423,-5.322084348749131,-0.1505459994028387,1.0,-0.06916618143141712,1.0
25,0.1434131531921644,-4.8,0.0,0.3856265029023423,-5.322084348749131,0.65005,-3.7,-3.736524805626348,0.0,0.3856265029023423,-5.322084348749131,1.0,-0.4001179503221084,1.0,-0.1794119270675899
26,-0.39460992225053926,-4.8,0.0,0.3589578256254343,-5.783145821663867,0.65005,-3.7,-2.786445809147147,0.0,0.3589578256254343,-5.783145821663867,-0.13092316552844752,1.0,0.1473026667406317,1.0
27,-0.39460992225053926,-4.8,0.0,0.3589578256254343,-5.783145821663867,0.65005,-3.7,-2.786445809147147,0.0,0.3589578256254343,-5.783145821663867,1.0,-0.24355560102117224,1.0,-0.2856188730926553
28,-0.056586846807835545,-4.8,0.0,0.20562650290234236,-5.202084348749132,0.65005,-3.7,-3.236524805626348,0.0,0.20562650290234236,-5.202084348749132,-0.23076515591633584,1.0,-0.0499570695494061,1.0
29,-0.056586846807835545,-4.8,0.0,0.20562650290234236,-5.202084348749132,0.65005,-3.7,-3.236524805626348,0.0,0.20562650290234236,-5.202084348749132,1.0,0.0,1.0,-0.17874262675845753
30,0.34341315319216437,-4.8,0.0,0.14562650290234236,-5.562084348749131,0.65005,-3.7,-3.736524805626348,0.0,0.14562650290234236,-5.562084348749131,0.16974214679359953,1.0,0.09441554048643852,1.0
31,0.34341315319216437,-4.8,0.0,0.14562650290234236,-5.562084348749131,0.65005,-3.7,-3.736524805626348,0.0,0.14562650290234236,-5.562084348749131,1.0,-0.6794075032491214,1.0,-0.20823806890419605
32,0.34341315319216437,-4.8,0.0,0.3856265029023423,-5.322084348749131,0.65005,-3.7,-3.236524805626348,0.0,0.3856265029023423,-5.322084348749131,-0.14064398443106735,1.0,-0.07726304030849224,1.0
33,0.34341315319216437,-4.8,0.0,0.3856265029023423,-5.322084348749131,0.65005,-3.7,-3.236524805626348,0.0,0.3856265029023423,-5.322084348749131,1.0,0.0,1.0,-0.1674196315223167
34,0.20539007774946083,-4.8,0.0,0.3589578256254343,-5.783145821663867,0.65005,-3.7,-2.786445809147147,0.0,0.3589578256254343,-5.783145821663867,-0.17099337491796102,1.0,-0.061233267391837515,1.0
35,0.20539007774946083,-4.8,0.0,0.3589578256254343,-5.783145821663867,0.65005,-3.7,-2.786445809147147,0.0,0.3589578256254343,-5.783145821663867,1.0,0.0,1.0,-0.19488426122600816
36,0.36268251410514163,-4.8,0.0,0.21161702332483823,-5.268746994195316,0.65005,-3.7,-4.391467117019589,0.0,0.21161702332483823,-5.268746994195316,-0.09081914443174827,1.0,-0.03848371672315942,1.0
37,0.36268251410514163,-4.8,0.0,0.21161702332483823,-5.268746994195316,0.65005,-3.7,-4.391467117019589,0.0,0.21161702332483823,-5.268746994195316,1.0,-0.3159824885316054,1.0,-0.18315402028278482
38,0.32852006288925684,-4.8,0.0,0.1767827928485461,-5.607724401072296,0.65005,-3.7,-4.0330793502667905,0.0,0.1767827928485461,-5.607724401072296,0.16974667124515308,1.0,-0.042007297741441185,1.0
39,0.32852006288925684,-4.8,0.0,0.1767827928485461,-5.607724401072296,0.65005,-3.7,-4.0330793502667905,0.0,0.1767827928485461,-5.607724401072296,1.0,-0.6681567753719544,1.0,-0.1663565298720876
40,-0.086977500274864,-4.8,0.0,0.3730239459576493,-5.376765953350324,0.65005,-3.7,-3.343293714737146,0.0,0.3730239459576493,-5.376765953350324,-0.1355690688948109,1.0,0.08009596368870753,1.0
41,-0.086977500274864,-4.8,0.0,0.3730239459576493,-5.376765953350324,0.65005,-3.7,-3.343293714737146,0.0,0.3730239459576493,-5.376765953350324,1.0,-0.7387361901375407,1.0,-0.1312663166288539
42,-0.3814389198048227,-4.8,0.0,0.128556018866777,-5.56793904406403,0.65005,-3.7,-3.6850290622062514,0.0,0.128556018866777,-5.56793904406403,0.16754302124108145,1.0,0.14799123274279818,1.0
43,-0.3814389198048227,-4.8,0.0,0.128556018866777,-5.56793904406403,0.65005,-3.7,-3.6850290622062514,0.0,0.128556018866777,-5.56793904406403,1.0,-0.7890706191234957,1.0,-0.29205164507314985
44,0.16268251410514156,-4.8,0.0,0.21161702332483823,-5.268746994195316,0.65005,-3.7,-3.391467117019589,0.0,0.21161702332483823,-5.268746994195316,-0.20974236159558768,1.0,-0.0507802675333143,1.0
45,0.16268251410514156,-4.8,0.0,0.21161702332483823,-5.268746994195316,0.65005,-3.7,-3.391467117019589,0.0,0.21161702332483823,-5.268746994195316,1.0,-0.6114934957628351,1.0,-0.16387327367465054
46,-0.4247495091405274,-4.8,0.0,0.15779651253524984,-5.662887962266446,0.65005,-3.7,-4.203597299512056,0.0,0.15779651253524984,-5.662887962266446,0.16940957038868312,1.0,0.12370312538850198,1.0
47,-0.4247495091405274,-4.8,0.0,0.15779651253524984,-5.662887962266446,0.65005,-3.7,-4.203597299512056,0.0,0.15779651253524984,-5.662887962266446,1.0,-0.45513389841043317,1.0,-0.2915839238971935
48,0.22598837511749947,-4.8,0.0,0.23603047796798513,-5.206434414302908,0.65005,-3.7,-3.4286998427768585,0.0,0.23603047796798513,-5.206434414302908,-0.5416153791425136,1.0,-0.05708622307680547,1.0
49,0.22598837511749947,-4.8,0.0,0.23603047796798513,-5.206434414302908,0.65005,-3.7,-3.4286998427768585,0.0,0.23603047796798513,-5.206434414302908,1.0,-0.10417356873898276,1.0,-0.18401352089374157
50,0.42598837511749943,-4.8,0.0,0.17603047796798513,-5.566434414302908,0.65005,-3.7,-3.928699842776858,0.0,0.17603047796798513,-5.566434414302908,0.1697466372232242,1.0,-0.03523791679755328,1.0
51,0.42598837511749943,-4.8,0.0,0.17603047796798513,-5.566434414302908,0.65005,-3.7,-3.928699842776858,0.0,0.17603047796798513,-5.566434414302908,1.0,-0.713688388018215,1.0,-0.1706603686770804
52,0.22598837511749947,-4.8,0.0,0.23603047796798513,-5.206434414302908,0.65005,-3.7,-3.4286998427768585,0.0,0.23603047796798513,-5.206434414302908,-0.5416153791425136,1.0,-0.05708622307680547,1.0
53,0.22598837511749947,-4.8,0.0,0.23603047796798513,-5.206434414302908,0.65005,-3.7,-3.4286998427768585,0.0,0.23603047796798513,-5.206434414302908,1.0,-0.10417356873898276,1.0,-0.18401352089374157
54,0.32852006288925684,-4.8,0.0,0.1767827928485461,-5.607724401072296,0.65005,-3.7,-4.0330793502667905,0.0,0.1767827928485461,-5.607724401072296,0.16974667124515308,1.0,-0.042007297741441185,1.0
55,0.32852006288925684,-4.8,0.0,0.1767827928485461,-5.607724401072296,0.65005,-3.7,-4.0330793502667905,0.0,0.1767827928485461,-5.607724401072296,1.0,-0.6681567753719544,1.0,-0.1663565298720876
56,0.21856108019517728,-4.8,0.0,0.188556018866777,-5.68793904406403,0.65005,-3.7,-3.1850290622062514,0.0,0.188556018866777,-5.68793904406403,-0.018715554845214977,1.0,-0.05857127443992674,1.0
57,0.21856108019517728,-4.8,0.0,0.188556018866777,-5.68793904406403,0.65005,-3.7,-3.1850290622062514,0.0,0.188556018866777,-5.68793904406403,1.0,0.0,1.0,-0.19300456428936147
58,-0.3740116248825005,-4.8,0.0,0.35603047796798515,-5.566434414302908,0.65005,-3.7,-3.928699842776858,0.0,0.35603047796798515,-5.566434414302908,-0.07363388188839537,1.0,0.16785127332067606,1.0
59,-0.3740116248825005,-4.8,0.0,0.35603047796798515,-5.566434414302908,0.65005,-3.7,-3.928699842776858,0.0,0.35603047796798515,-5.566434414302908,1.0,-0.6499735778085904,1.0,-0.22627737984257246
